,Cycles,Nature,Edge_count
5084,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,18
5085,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,22
5086,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,20
5087,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,21
5088,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,21
5089,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,19
5090,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,22
5091,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,20
5092,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,18
5093,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,22
5094,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,20
5095,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,21
5096,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,21
5097,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,19
5098,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,23
5099,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,21
5100,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,19
5101,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,23
5102,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,21
5103,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,22
5104,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,22
5105,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,miR200,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,20
5106,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5107,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,19
5108,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,17
5109,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5110,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,19
5111,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,20
5112,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,20
5113,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,18
5114,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,22
5115,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,20
5116,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,18
5117,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,22
5118,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,20
5119,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,21
5120,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,21
5121,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,19
5122,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,23
5123,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,21
5124,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,19
5125,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,23
5126,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,21
5127,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,22
5128,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,22
5129,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,20
5130,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,24
5131,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,22
5132,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,20
5133,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,24
5134,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,22
5135,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,23
5136,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,23
5137,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,miR200,ZEB2,KLF4,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,21
5138,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,20
5139,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,18
5140,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,16
5141,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,20
5142,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,18
5143,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,19
5144,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,19
5145,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,17
5146,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5147,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,19
5148,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,17
5149,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5150,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,19
5151,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,20
5152,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,20
5153,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,ZEB1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,18
5154,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,16
5155,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,TGF,TGFR,SOSGRB2",P,14
5156,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,17
5157,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5158,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,19
5159,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,20
5160,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,20
5161,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,18
5162,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,18
5163,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,22
5164,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,20
5165,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,21
5166,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,21
5167,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,SNAI2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,19
5168,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,17
5169,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5170,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,19
5171,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,20
5172,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,20
5173,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,18
5174,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,18
5175,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,22
5176,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,20
5177,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,21
5178,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,21
5179,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,19
5180,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,16
5181,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,20
5182,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,18
5183,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,19
5184,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,19
5185,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,17
5186,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,17
5187,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5188,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,19
5189,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,20
5190,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,20
5191,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TWIST1,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,18
5192,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TGF,TGFR,SOSGRB2,RAS,RAF",P,15
5193,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,TGF,TGFR,SOSGRB2",P,13
5194,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,RKIP",P,11
5195,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,20
5196,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,18
5197,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,16
5198,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,20
5199,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,18
5200,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,19
5201,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,19
5202,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,17
5203,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5204,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,19
5205,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,RAS,RAF",P,17
5206,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2,RAS,RAF",P,21
5207,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,GLI,TGF,TGFR,SOSGRB2",P,19
5208,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SRC,RAS,RAF",P,20
5209,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2,RAS,RAF",P,20
5210,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,FOXC2,Ecadherin,cateninmemb,cateninnuc,TCFLEF,CD44,cMet,SOSGRB2",P,18
5211,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2,RAS,RAF",P,19
5212,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,Ecadherin,cateninnuc,TCFLEF,TWIST1,TGF,TGFR,SOSGRB2",P,17
5213,"MEK,ERK,SMAD,ILK,AKT,IKK,NFB,Csn,GSK3,SNAI1,Ecadherin,cateninnuc,TCFLEF,RAS,RAF",P,15
